state_id,record_type,index1,index2,name,value,units
BETA_MIN_POS,SVARS,109,0,COMMITTED,23.39889267645776,-
BETA_MIN_POS,SVARS,110,0,COMMITTED,1.000000000000000,-
BETA_MIN_POS,SVARS,111,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,112,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,113,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,114,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,115,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,116,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,117,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,118,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,119,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,120,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,121,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,122,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,123,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,124,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,125,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,126,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,127,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,128,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,129,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,130,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,131,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,132,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,133,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,134,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,135,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,136,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,137,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,138,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,139,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,140,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,141,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,142,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,143,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,144,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,145,0,COMMITTED,11800000.00000000,-
BETA_MIN_POS,SVARS,146,0,COMMITTED,.1000000000000000,-
BETA_MIN_POS,SVARS,147,0,COMMITTED,.9000000000000000,-
BETA_MIN_POS,SVARS,148,0,COMMITTED,350.9833901353132,-
BETA_MIN_POS,SVARS,149,0,COMMITTED,11800023.39889268,-
BETA_MIN_POS,SVARS,150,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,151,0,COMMITTED,.1500000000000000,-
BETA_MIN_POS,SVARS,152,0,COMMITTED,.6000000000000000E-11,-
BETA_MIN_POS,SVARS,153,0,COMMITTED,.1000000000000000E-08,-
BETA_MIN_POS,SVARS,154,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,155,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,156,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,157,0,COMMITTED,23.39889267645776,-
BETA_MIN_POS,SVARS,158,0,COMMITTED,1.000000000000000,-
BETA_MIN_POS,SVARS,159,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,160,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,161,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,162,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,163,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,164,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,165,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,166,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,167,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,168,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,169,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,170,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,171,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,172,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,173,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,174,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,175,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,176,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,177,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,178,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,179,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,180,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,181,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,182,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,183,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,184,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,185,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,186,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,187,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,188,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,189,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,190,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,191,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,SVARS,192,0,COMMITTED,.000000000000000,-
BETA_MIN_POS,TIME,1,0,STEP_TIME,600.0000000000000,s
BETA_MIN_POS,TIME,2,0,TOTAL_TIME,1260.000000000000,s
BETA_MIN_POS,DTIME,0,0,DTIME,60.00000000000000,s
BETA_MIN_POS,SCALE,1,0,X_U,.1000000000000000E-04,m
BETA_MIN_POS,SCALE,2,0,X_P,10000000.00000000,Pa
BETA_MIN_POS,SCALE,3,0,X_S,.1000000000000000,-
BETA_MIN_POS,BRANCH,0,0,SMOOTH,.000000000000000,-
BETA_MIN_NEG,PROPS,1,0,PROP,25000000000.00000,-
BETA_MIN_NEG,PROPS,2,0,PROP,.3000000000000000,-
BETA_MIN_NEG,PROPS,3,0,PROP,1.000000000000000,-
BETA_MIN_NEG,PROPS,4,0,PROP,.1000000000000000E-05,-
BETA_MIN_NEG,PROPS,5,0,PROP,.1000000000000000E-02,-
BETA_MIN_NEG,PROPS,6,0,PROP,700.0000000000000,-
BETA_MIN_NEG,PROPS,7,0,PROP,.1000000000000000E-02,-
BETA_MIN_NEG,PROPS,8,0,PROP,.2000000000000000,-
BETA_MIN_NEG,PROPS,9,0,PROP,.5000000000000000E-01,-
BETA_MIN_NEG,PROPS,10,0,PROP,10000.00000000000,-
BETA_MIN_NEG,PROPS,11,0,PROP,2.000000000000000,-
BETA_MIN_NEG,PROPS,12,0,PROP,2.000000000000000,-
BETA_MIN_NEG,PROPS,13,0,PROP,2.000000000000000,-
BETA_MIN_NEG,PROPS,14,0,PROP,.1000000000000000E-01,-
BETA_MIN_NEG,PROPS,15,0,PROP,.1000000000000000,-
BETA_MIN_NEG,PROPS,16,0,PROP,.6000000000000000E-11,-
BETA_MIN_NEG,PROPS,17,0,PROP,.000000000000000,-
BETA_MIN_NEG,PROPS,18,0,PROP,.1000000000000000E-07,-
BETA_MIN_NEG,PROPS,19,0,PROP,.000000000000000,-
BETA_MIN_NEG,PROPS,20,0,PROP,.000000000000000,-
BETA_MIN_NEG,PROPS,21,0,PROP,.9999999999999999E-20,-
BETA_MIN_NEG,PROPS,22,0,PROP,.1000000000000000E-07,-
BETA_MIN_NEG,PROPS,23,0,PROP,.000000000000000,-
BETA_MIN_NEG,PROPS,24,0,PROP,.000000000000000,-
BETA_MIN_NEG,PROPS,25,0,PROP,.000000000000000,-
BETA_MIN_NEG,PROPS,26,0,PROP,.000000000000000,-
BETA_MIN_NEG,PROPS,27,0,PROP,.000000000000000,-
BETA_MIN_NEG,COORDS,1,1,COORD,.000000000000000,m
BETA_MIN_NEG,COORDS,2,1,COORD,.000000000000000,m
BETA_MIN_NEG,COORDS,1,2,COORD,1.000000000000000,m
BETA_MIN_NEG,COORDS,2,2,COORD,.000000000000000,m
BETA_MIN_NEG,COORDS,1,3,COORD,1.000000000000000,m
BETA_MIN_NEG,COORDS,2,3,COORD,1.000000000000000,m
BETA_MIN_NEG,COORDS,1,4,COORD,.000000000000000,m
BETA_MIN_NEG,COORDS,2,4,COORD,1.000000000000000,m
BETA_MIN_NEG,U,1,0,TRIAL_BASE,.000000000000000,-
BETA_MIN_NEG,DU,1,0,BASE_INCREMENT,.000000000000000,-
BETA_MIN_NEG,U,2,0,TRIAL_BASE,.000000000000000,-
BETA_MIN_NEG,DU,2,0,BASE_INCREMENT,.000000000000000,-
BETA_MIN_NEG,U,3,0,TRIAL_BASE,12000000.00000000,-
BETA_MIN_NEG,DU,3,0,BASE_INCREMENT,.000000000000000,-
BETA_MIN_NEG,U,4,0,TRIAL_BASE,.3000000000000000,-
BETA_MIN_NEG,DU,4,0,BASE_INCREMENT,.000000000000000,-
BETA_MIN_NEG,U,5,0,TRIAL_BASE,.5000000000000000E-03,-
BETA_MIN_NEG,DU,5,0,BASE_INCREMENT,.000000000000000,-
BETA_MIN_NEG,U,6,0,TRIAL_BASE,.5000000000000000E-04,-
BETA_MIN_NEG,DU,6,0,BASE_INCREMENT,.000000000000000,-
BETA_MIN_NEG,U,7,0,TRIAL_BASE,12250000.00000000,-
BETA_MIN_NEG,DU,7,0,BASE_INCREMENT,.000000000000000,-
BETA_MIN_NEG,U,8,0,TRIAL_BASE,.3000000000000000,-
BETA_MIN_NEG,DU,8,0,BASE_INCREMENT,.000000000000000,-
BETA_MIN_NEG,U,9,0,TRIAL_BASE,.6000000000000001E-03,-
BETA_MIN_NEG,DU,9,0,BASE_INCREMENT,.000000000000000,-
BETA_MIN_NEG,U,10,0,TRIAL_BASE,-.2500000000000000E-03,-
BETA_MIN_NEG,DU,10,0,BASE_INCREMENT,.000000000000000,-
BETA_MIN_NEG,U,11,0,TRIAL_BASE,12100000.00000000,-
BETA_MIN_NEG,DU,11,0,BASE_INCREMENT,.000000000000000,-
BETA_MIN_NEG,U,12,0,TRIAL_BASE,.3000000000000000,-
BETA_MIN_NEG,DU,12,0,BASE_INCREMENT,.000000000000000,-
BETA_MIN_NEG,U,13,0,TRIAL_BASE,.1000000000000000E-03,-
BETA_MIN_NEG,DU,13,0,BASE_INCREMENT,.000000000000000,-
BETA_MIN_NEG,U,14,0,TRIAL_BASE,-.3000000000000000E-03,-
BETA_MIN_NEG,DU,14,0,BASE_INCREMENT,.000000000000000,-
BETA_MIN_NEG,U,15,0,TRIAL_BASE,11850000.00000000,-
BETA_MIN_NEG,DU,15,0,BASE_INCREMENT,.000000000000000,-
BETA_MIN_NEG,U,16,0,TRIAL_BASE,.3000000000000000,-
BETA_MIN_NEG,DU,16,0,BASE_INCREMENT,.000000000000000,-
BETA_MIN_NEG,SVARS,1,0,COMMITTED,11800000.00000000,-
BETA_MIN_NEG,SVARS,2,0,COMMITTED,.7000000000000000,-
BETA_MIN_NEG,SVARS,3,0,COMMITTED,.3000000000000000,-
BETA_MIN_NEG,SVARS,4,0,COMMITTED,17386.12787525830,-
BETA_MIN_NEG,SVARS,5,0,COMMITTED,11815067.97749189,-
BETA_MIN_NEG,SVARS,6,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,7,0,COMMITTED,.1500000000000000,-
BETA_MIN_NEG,SVARS,8,0,COMMITTED,.6000000000000000E-11,-
BETA_MIN_NEG,SVARS,9,0,COMMITTED,.1000000000000000E-08,-
BETA_MIN_NEG,SVARS,10,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,11,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,12,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,13,0,COMMITTED,15067.97749189101,-
BETA_MIN_NEG,SVARS,14,0,COMMITTED,1.000000000000000,-
BETA_MIN_NEG,SVARS,15,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,16,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,17,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,18,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,19,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,20,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,21,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,22,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,23,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,24,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,25,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,26,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,27,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,28,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,29,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,30,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,31,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,32,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,33,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,34,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,35,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,36,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,37,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,38,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,39,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,40,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,41,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,42,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,43,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,44,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,45,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,46,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,47,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,48,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,49,0,COMMITTED,11800000.00000000,-
BETA_MIN_NEG,SVARS,50,0,COMMITTED,.7000000000000000,-
BETA_MIN_NEG,SVARS,51,0,COMMITTED,.3000000000000000,-
BETA_MIN_NEG,SVARS,52,0,COMMITTED,17386.12787525830,-
BETA_MIN_NEG,SVARS,53,0,COMMITTED,11815067.97749189,-
BETA_MIN_NEG,SVARS,54,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,55,0,COMMITTED,.1500000000000000,-
BETA_MIN_NEG,SVARS,56,0,COMMITTED,.6000000000000000E-11,-
BETA_MIN_NEG,SVARS,57,0,COMMITTED,.1000000000000000E-08,-
BETA_MIN_NEG,SVARS,58,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,59,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,60,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,61,0,COMMITTED,15067.97749189101,-
BETA_MIN_NEG,SVARS,62,0,COMMITTED,1.000000000000000,-
BETA_MIN_NEG,SVARS,63,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,64,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,65,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,66,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,67,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,68,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,69,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,70,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,71,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,72,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,73,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,74,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,75,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,76,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,77,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,78,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,79,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,80,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,81,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,82,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,83,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,84,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,85,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,86,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,87,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,88,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,89,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,90,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,91,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,92,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,93,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,94,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,95,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,96,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,97,0,COMMITTED,11800000.00000000,-
BETA_MIN_NEG,SVARS,98,0,COMMITTED,.7000000000000000,-
BETA_MIN_NEG,SVARS,99,0,COMMITTED,.3000000000000000,-
BETA_MIN_NEG,SVARS,100,0,COMMITTED,17386.12787525830,-
BETA_MIN_NEG,SVARS,101,0,COMMITTED,11815067.97749189,-
BETA_MIN_NEG,SVARS,102,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,103,0,COMMITTED,.1500000000000000,-
BETA_MIN_NEG,SVARS,104,0,COMMITTED,.6000000000000000E-11,-
BETA_MIN_NEG,SVARS,105,0,COMMITTED,.1000000000000000E-08,-
BETA_MIN_NEG,SVARS,106,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,107,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,108,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,109,0,COMMITTED,15067.97749189101,-
BETA_MIN_NEG,SVARS,110,0,COMMITTED,1.000000000000000,-
BETA_MIN_NEG,SVARS,111,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,112,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,113,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,114,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,115,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,116,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,117,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,118,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,119,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,120,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,121,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,122,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,123,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,124,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,125,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,126,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,127,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,128,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,129,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,130,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,131,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,132,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,133,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,134,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,135,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,136,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,137,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,138,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,139,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,140,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,141,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,142,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,143,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,144,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,145,0,COMMITTED,11800000.00000000,-
BETA_MIN_NEG,SVARS,146,0,COMMITTED,.7000000000000000,-
BETA_MIN_NEG,SVARS,147,0,COMMITTED,.3000000000000000,-
BETA_MIN_NEG,SVARS,148,0,COMMITTED,17386.12787525830,-
BETA_MIN_NEG,SVARS,149,0,COMMITTED,11815067.97749189,-
BETA_MIN_NEG,SVARS,150,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,151,0,COMMITTED,.1500000000000000,-
BETA_MIN_NEG,SVARS,152,0,COMMITTED,.6000000000000000E-11,-
BETA_MIN_NEG,SVARS,153,0,COMMITTED,.1000000000000000E-08,-
BETA_MIN_NEG,SVARS,154,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,155,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,156,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,157,0,COMMITTED,15067.97749189101,-
BETA_MIN_NEG,SVARS,158,0,COMMITTED,1.000000000000000,-
BETA_MIN_NEG,SVARS,159,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,160,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,161,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,162,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,163,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,164,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,165,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,166,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,167,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,168,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,169,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,170,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,171,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,172,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,173,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,174,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,175,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,176,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,177,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,178,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,179,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,180,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,181,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,182,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,183,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,184,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,185,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,186,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,187,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,188,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,189,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,190,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,191,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,SVARS,192,0,COMMITTED,.000000000000000,-
BETA_MIN_NEG,TIME,1,0,STEP_TIME,600.0000000000000,s
BETA_MIN_NEG,TIME,2,0,TOTAL_TIME,1260.000000000000,s
BETA_MIN_NEG,DTIME,0,0,DTIME,60.00000000000000,s
BETA_MIN_NEG,SCALE,1,0,X_U,.1000000000000000E-04,m
BETA_MIN_NEG,SCALE,2,0,X_P,10000000.00000000,Pa
BETA_MIN_NEG,SCALE,3,0,X_S,.1000000000000000,-
BETA_MIN_NEG,BRANCH,0,0,SMOOTH,.000000000000000,-
FINAL_CLIP_LOW,PROPS,1,0,PROP,25000000000.00000,-
FINAL_CLIP_LOW,PROPS,2,0,PROP,.3000000000000000,-
FINAL_CLIP_LOW,PROPS,3,0,PROP,1.000000000000000,-
FINAL_CLIP_LOW,PROPS,4,0,PROP,.1000000000000000E-05,-
FINAL_CLIP_LOW,PROPS,5,0,PROP,.1000000000000000E-02,-
FINAL_CLIP_LOW,PROPS,6,0,PROP,700.0000000000000,-
FINAL_CLIP_LOW,PROPS,7,0,PROP,.1000000000000000E-02,-
FINAL_CLIP_LOW,PROPS,8,0,PROP,.2000000000000000,-
FINAL_CLIP_LOW,PROPS,9,0,PROP,.5000000000000000E-01,-
FINAL_CLIP_LOW,PROPS,10,0,PROP,10000.00000000000,-
FINAL_CLIP_LOW,PROPS,11,0,PROP,2.000000000000000,-
FINAL_CLIP_LOW,PROPS,12,0,PROP,2.000000000000000,-
FINAL_CLIP_LOW,PROPS,13,0,PROP,2.000000000000000,-
FINAL_CLIP_LOW,PROPS,14,0,PROP,.1000000000000000E-01,-
FINAL_CLIP_LOW,PROPS,15,0,PROP,.1000000000000000,-
FINAL_CLIP_LOW,PROPS,16,0,PROP,.6000000000000000E-11,-
FINAL_CLIP_LOW,PROPS,17,0,PROP,.000000000000000,-
FINAL_CLIP_LOW,PROPS,18,0,PROP,.1000000000000000E-07,-
FINAL_CLIP_LOW,PROPS,19,0,PROP,.000000000000000,-
FINAL_CLIP_LOW,PROPS,20,0,PROP,.000000000000000,-
