run_id,state_id,block_id,direction_id,h,sigma,branch_id_plus,branch_id_minus,norm_fd,norm_kv,absolute_error_l2,relative_error_l2,absolute_error_inf,relative_error_inf,cosine_similarity,rhs_finite,amatrx_finite,candidate_svars_finite,replay_exact,branch_crossed,observed_slope,residual_characteristic_scale,scaled_norm_fd,scaled_norm_kv,scaled_absolute_error_l2,scaled_absolute_error_inf,row_classification,series_classification
run1,BLOW,KPS,D1,.1000000000000000E-03,-1,BRANCH_4,BRANCH_4,.2436157445577560E-04,.2436157445678995E-04,.1125935986373923E-14,.4621770191294461E-10,.8069310193994927E-15,.4794704560692388E-10,.9999999999999998,1,1,1,1,0,-1.15484306874983034e+00,1.00000000000000000e+00,2.43615744557756010e-05,2.43615744567899500e-05,1.12593598637392299e-15,8.06931019399492744e-16,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,BLOW,KPS,D1,.3000000000000000E-04,-1,BRANCH_4,BRANCH_4,.2436157445498068E-04,.2436157445678995E-04,.3076990171179351E-14,.1263050619588237E-09,.2309521728049470E-14,.1372295040874459E-09,1.000000000000000,1,1,1,1,0,-8.35016555856976317e-01,1.00000000000000000e+00,2.43615744549806809e-05,2.43615744567899500e-05,3.07699017117935090e-15,2.30952172804946981e-15,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,BLOW,KPS,D1,.1000000000000000E-04,-1,BRANCH_4,BRANCH_4,.2436157445634329E-04,.2436157445678995E-04,.1989440671695971E-13,.8166305815843865E-09,.1937452172166062E-13,.1151214979059935E-08,1.000000000000000,1,1,1,1,0,-1.69894942913697533e+00,1.00000000000000000e+00,2.43615744563432892e-05,2.43615744567899500e-05,1.98944067169597107e-14,1.93745217216606189e-14,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,BLOW,KPS,D1,.3000000000000000E-05,-1,BRANCH_4,BRANCH_4,.2436157445262687E-04,.2436157445678995E-04,.2518436776131059E-13,.1033774225306333E-08,.1625029659988765E-13,.9655766025461370E-09,1.000000000000000,1,1,1,1,0,-1.95839018566046102e-01,1.00000000000000000e+00,2.43615744526268712e-05,2.43615744567899500e-05,2.51843677613105905e-14,1.62502965998876509e-14,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,BLOW,KPS,D1,.1000000000000000E-05,-1,BRANCH_4,BRANCH_4,.2436157455064689E-04,.2436157445678995E-04,.1777132368466298E-12,.7294817355798165E-08,.1585707883359697E-12,.9422119905526326E-08,1.000000000000000,1,1,1,1,0,-1.77855988622148242e+00,1.00000000000000000e+00,2.43615745506468893e-05,2.43615744567899500e-05,1.77713236846629788e-13,1.58570788335969710e-13,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,BLOW,KPS,D1,.3000000000000000E-06,-1,BRANCH_4,BRANCH_4,.2436157439091383E-04,.2436157445678995E-04,.2441384224224366E-12,.1002145501127048E-07,.1797395791027661E-12,.1067994858225058E-07,.9999999999999998,1,1,1,1,0,-2.63763555179596265e-01,1.00000000000000000e+00,2.43615743909138294e-05,2.43615744567899500e-05,2.44138422422436607e-13,1.79739579102766090e-13,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,BLOW,KPS,D1,.1000000000000000E-06,-1,BRANCH_4,BRANCH_4,.2436157395355998E-04,.2436157445678995E-04,.1119593218832238E-11,.4595734240486208E-07,.9889334986898585E-12,.5876145348729328E-07,.9999999999999991,1,1,1,1,0,-1.38628099021683782e+00,1.00000000000000000e+00,2.43615739535599816e-05,2.43615744567899500e-05,1.11959321883223795e-12,9.88933498689858505e-13,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,BLOW,KPS,D2,.1000000000000000E-01,-1,BRANCH_4,BRANCH_4,.2370370370363521E-06,.2370370370370385E-06,.1879082997682219E-16,.7927381396471812E-10,.1660565741444693E-16,.1401102344283922E-09,1.000000000000000,1,1,1,1,0,,1.00000000000000000e+00,2.37037037036352095e-07,2.37037037037038510e-07,1.87908299768221890e-17,1.66056574144469310e-17,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,BLOW,KPS,D2,.3000000000000000E-02,-1,BRANCH_4,BRANCH_4,.2370370370345451E-06,.2370370370370385E-06,.5929948549890499E-16,.2501697044485039E-09,.4844647293468334E-16,.4087671152192995E-09,1.000000000000000,1,1,1,1,0,-9.54532894719256508e-01,1.00000000000000000e+00,2.37037037034545109e-07,2.37037037037038510e-07,5.92994854989049882e-17,4.84464729346833412e-17,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,BLOW,KPS,D2,.1000000000000000E-02,-1,BRANCH_4,BRANCH_4,.2370370369441949E-06,.2370370370370385E-06,.1040379664588304E-15,.4389101709981880E-09,.5997427370945914E-16,.5060329344235554E-09,1.000000000000000,1,1,1,1,0,-5.11695773568215051e-01,1.00000000000000000e+00,2.37037036944194911e-07,2.37037037037038510e-07,1.04037966458830396e-16,5.99742737094591423e-17,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,BLOW,KPS,D2,.3000000000000000E-03,-1,BRANCH_4,BRANCH_4,.2370370371339303E-06,.2370370370370385E-06,.4531049542969691E-15,.1911536525158963E-08,.4098467779916745E-15,.3458082177346404E-08,1.000000000000000,1,1,1,1,0,-1.22209395920258723e+00,1.00000000000000000e+00,2.37037037133930291e-07,2.37037037037038510e-07,4.53104954296969135e-16,4.09846777991674502e-16,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,BLOW,KPS,D2,.1000000000000000E-03,-1,BRANCH_4,BRANCH_4,.2370370357786776E-06,.2370370370370385E-06,.1546487554665706E-14,.6524244371245909E-08,.1035756123067295E-14,.8739192284807992E-08,1.000000000000000,1,1,1,1,0,-1.11742583939601592e+00,1.00000000000000000e+00,2.37037035778677602e-07,2.37037037037038510e-07,1.54648755466570605e-15,1.03575612306729492e-15,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,BLOW,KPS,D2,.3000000000000000E-04,-1,BRANCH_4,BRANCH_4,.2370370393023347E-06,.2370370370370385E-06,.6146884845112779E-14,.2593217019249293E-07,.4746655878215276E-14,.4004990736844619E-07,.9999999999999998,1,1,1,1,0,-1.14617136997600588e+00,1.00000000000000000e+00,2.37037039302334689e-07,2.37037037037038510e-07,6.14688484511277883e-15,4.74665587821527602e-15,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,BLOW,KPS,D2,.1000000000000000E-04,-1,BRANCH_4,BRANCH_4,.2370370284603132E-06,.2370370370370385E-06,.1382424108947943E-13,.5832101709624100E-07,.9709373516186220E-14,.8192283825990726E-07,.9999999999999989,1,1,1,1,0,-7.37729075081473784e-01,1.00000000000000000e+00,2.37037028460313202e-07,2.37037037037038510e-07,1.38242410894794305e-14,9.70937351618622000e-15,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,BLOW,KPS,D2,.3000000000000000E-05,-1,BRANCH_4,BRANCH_4,.2370370609863809E-06,.2370370370370385E-06,.4335522750871811E-13,.1829048475723765E-06,.3004470657395534E-13,.2535021474543928E-06,.9999999999999885,1,1,1,1,0,-9.49360009174977204e-01,1.00000000000000000e+00,2.37037060986380891e-07,2.37037037037038510e-07,4.33552275087181076e-14,3.00447065739553427e-14,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,BLOW,KPS,D2,.1000000000000000E-05,-1,BRANCH_4,BRANCH_4,.2370371694065954E-06,.2370370370370385E-06,.1323695568773702E-12,.5584337562279678E-06,.6618477899455045E-13,.5584337609180792E-06,1.000000000000000,1,1,1,1,0,-1.01598208142594215e+00,1.00000000000000000e+00,2.37037169406595387e-07,2.37037037037038510e-07,1.32369556877370190e-13,6.61847789945504538e-14,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,BLOW,KPS,D2,.3000000000000000E-06,-1,BRANCH_4,BRANCH_4,.2370371332667296E-06,.2370370370370385E-06,.3274415621951284E-12,.1381393529707727E-05,.3191652859122465E-12,.2692949847886163E-05,.9999999999991283,1,1,1,1,0,-7.52269416501871624e-01,1.00000000000000000e+00,2.37037133266729603e-07,2.37037037037038510e-07,3.27441562195128418e-13,3.19165285912246502e-13,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,BLOW,KPS,D2,.1000000000000000E-06,-1,BRANCH_4,BRANCH_4,.2370366815210418E-06,.2370370370370385E-06,.1642494862711595E-11,.6929275202064498E-05,.1126437611268900E-11,.9504233787713546E-05,.9999999999771173,1,1,1,1,0,-1.46790822945883703e+00,1.00000000000000000e+00,2.37036681521041797e-07,2.37037037037038510e-07,1.64249486271159504e-12,1.12643761126890002e-12,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,BLOW,KPS,D3,.1000000000000000E-01,-1,BRANCH_4,BRANCH_4,.1509441145222341E-04,.1509441145222262E-04,.1340818013609812E-16,.8882877069130838E-12,.1049050305174451E-16,.9593252332557575E-12,.9999999999999999,1,1,1,1,0,,1.00000000000000000e+00,1.50944114522234103e-05,1.50944114522226192e-05,1.34081801360981196e-17,1.04905030517445097e-17,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,BLOW,KPS,D3,.3000000000000000E-02,-1,BRANCH_4,BRANCH_4,.1509441145224332E-04,.1509441145222262E-04,.2198794544495748E-16,.1456694453740337E-11,.1741160926375940E-16,.1592239765423815E-11,1.000000000000000,1,1,1,1,0,-4.10831032452815659e-01,1.00000000000000000e+00,1.50944114522433207e-05,1.50944114522226192e-05,2.19879454449574815e-17,1.74116092637594009e-17,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,BLOW,KPS,D3,.1000000000000000E-02,-1,BRANCH_4,BRANCH_4,.1509441145217787E-04,.1509441145222262E-04,.6476443695390205E-16,.4290623530363990E-11,.3759555736388212E-16,.3438001653456342E-11,1.000000000000000,1,1,1,1,0,-9.83297094471869082e-01,1.00000000000000000e+00,1.50944114521778705e-05,1.50944114522226192e-05,6.47644369539020463e-17,3.75955573638821205e-17,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,BLOW,KPS,D3,.3000000000000000E-03,-1,BRANCH_4,BRANCH_4,.1509441145236378E-04,.1509441145222262E-04,.3194309394845431E-15,.2116219903589021E-10,.2523226446575835E-15,.2307415371239109E-10,1.000000000000000,1,1,1,1,0,-1.32543231259529692e+00,1.00000000000000000e+00,1.50944114523637806e-05,1.50944114522226192e-05,3.19430939484543123e-16,2.52322644657583479e-16,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,BLOW,KPS,D3,.1000000000000000E-03,-1,BRANCH_4,BRANCH_4,.1509441145191664E-04,.1509441145222262E-04,.5165275372979841E-15,.3421978650395983E-10,.4704793683547176E-15,.4302393579818417E-10,.9999999999999999,1,1,1,1,0,-4.37449597719615335e-01,1.00000000000000000e+00,1.50944114519166404e-05,1.50944114522226192e-05,5.16527537297984144e-16,4.70479368354717598e-16,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,BLOW,KPS,D3,.3000000000000000E-04,-1,BRANCH_4,BRANCH_4,.1509441145272419E-04,.1509441145222262E-04,.1347012409776641E-14,.8923914748153606E-10,.1274698188257102E-14,.1165673496057059E-09,1.000000000000000,1,1,1,1,0,-7.96127440330168024e-01,1.00000000000000000e+00,1.50944114527241898e-05,1.50944114522226192e-05,1.34701240977664107e-15,1.27469818825710207e-15,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,BLOW,KPS,D3,.1000000000000000E-04,-1,BRANCH_4,BRANCH_4,.1509441145625275E-04,.1509441145222262E-04,.1501867190045075E-13,.9949822783073383E-09,.9567323960114416E-14,.8749032571973535E-09,1.000000000000000,1,1,1,1,0,-2.19495552247105641e+00,1.00000000000000000e+00,1.50944114562527495e-05,1.50944114522226192e-05,1.50186719004507500e-14,9.56732396011441590e-15,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,BLOW,KPS,D3,.3000000000000000E-05,-1,BRANCH_4,BRANCH_4,.1509441145984060E-04,.1509441145222262E-04,.2847506575505704E-13,.1886464128185210E-08,.2322145187117343E-13,.2123532553488583E-08,1.000000000000000,1,1,1,1,0,-5.31353030483679767e-01,1.00000000000000000e+00,1.50944114598405997e-05,1.50944114522226192e-05,2.84750657550570424e-14,2.32214518711734305e-14,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,BLOW,KPS,D3,.1000000000000000E-05,-1,BRANCH_4,BRANCH_4,.1509441147557092E-04,.1509441145222262E-04,.1260879282979088E-12,.8353285485954312E-08,.1071455190602933E-12,.9798138321417129E-08,.9999999999999999,1,1,1,1,0,-1.35439108410004350e+00,1.00000000000000000e+00,1.50944114755709198e-05,1.50944114522226192e-05,1.26087928297908805e-13,1.07145519060293303e-13,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,BLOW,KPS,D3,.3000000000000000E-06,-1,BRANCH_4,BRANCH_4,.1509441178501258E-04,.1509441145222262E-04,.4370952974717904E-12,.2895742501909134E-07,.4123311562250365E-12,.3770645484432433E-07,.9999999999999997,1,1,1,1,0,-1.03255798774387952e+00,1.00000000000000000e+00,1.50944117850125807e-05,1.50944114522226192e-05,4.37095297471790402e-13,4.12331156225036485e-13,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,BLOW,KPS,D3,.1000000000000000E-06,-1,BRANCH_4,BRANCH_4,.1509441186744054E-04,.1509441145222262E-04,.5580231091106708E-12,.3696885403758967E-07,.4445945124369449E-12,.4065684123091661E-07,.9999999999999997,1,1,1,1,0,-2.22325141344940413e-01,1.00000000000000000e+00,1.50944118674405399e-05,1.50944114522226192e-05,5.58023109110670817e-13,4.44594512436944903e-13,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,BLOW,KPU,D1,.1000000000000000E-01,-1,BRANCH_4,BRANCH_4,.000000000000000,.1849632079338486E-23,.1849632079338486E-23,1.000000000000000,.1654361225106055E-23,1.000000000000000,.000000000000000,1,1,1,1,0,,1.00000000000000000e+00,0.00000000000000000e+00,1.84963207933848584e-24,1.84963207933848584e-24,1.65436122510605498e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,BLOW,KPU,D1,.3000000000000000E-02,-1,BRANCH_4,BRANCH_4,.000000000000000,.1849632079338486E-23,.1849632079338486E-23,1.000000000000000,.1654361225106055E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.84963207933848584e-24,1.84963207933848584e-24,1.65436122510605498e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,BLOW,KPU,D1,.1000000000000000E-02,-1,BRANCH_4,BRANCH_4,.000000000000000,.1849632079338486E-23,.1849632079338486E-23,1.000000000000000,.1654361225106055E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.84963207933848584e-24,1.84963207933848584e-24,1.65436122510605498e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,BLOW,KPU,D1,.3000000000000000E-03,-1,BRANCH_4,BRANCH_4,.000000000000000,.1849632079338486E-23,.1849632079338486E-23,1.000000000000000,.1654361225106055E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.84963207933848584e-24,1.84963207933848584e-24,1.65436122510605498e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,BLOW,KPU,D1,.1000000000000000E-03,-1,BRANCH_4,BRANCH_4,.000000000000000,.1849632079338486E-23,.1849632079338486E-23,1.000000000000000,.1654361225106055E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.84963207933848584e-24,1.84963207933848584e-24,1.65436122510605498e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,BLOW,KPU,D1,.3000000000000000E-04,-1,BRANCH_4,BRANCH_4,.000000000000000,.1849632079338486E-23,.1849632079338486E-23,1.000000000000000,.1654361225106055E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.84963207933848584e-24,1.84963207933848584e-24,1.65436122510605498e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,BLOW,KPU,D1,.1000000000000000E-04,-1,BRANCH_4,BRANCH_4,.000000000000000,.1849632079338486E-23,.1849632079338486E-23,1.000000000000000,.1654361225106055E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.84963207933848584e-24,1.84963207933848584e-24,1.65436122510605498e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,BLOW,KPU,D1,.3000000000000000E-05,-1,BRANCH_4,BRANCH_4,.000000000000000,.1849632079338486E-23,.1849632079338486E-23,1.000000000000000,.1654361225106055E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.84963207933848584e-24,1.84963207933848584e-24,1.65436122510605498e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,BLOW,KPU,D1,.1000000000000000E-05,-1,BRANCH_4,BRANCH_4,.000000000000000,.1849632079338486E-23,.1849632079338486E-23,1.000000000000000,.1654361225106055E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.84963207933848584e-24,1.84963207933848584e-24,1.65436122510605498e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,BLOW,KPU,D1,.3000000000000000E-06,-1,BRANCH_4,BRANCH_4,.000000000000000,.1849632079338486E-23,.1849632079338486E-23,1.000000000000000,.1654361225106055E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.84963207933848584e-24,1.84963207933848584e-24,1.65436122510605498e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,BLOW,KPU,D1,.1000000000000000E-06,-1,BRANCH_4,BRANCH_4,.000000000000000,.1849632079338486E-23,.1849632079338486E-23,1.000000000000000,.1654361225106055E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.84963207933848584e-24,1.84963207933848584e-24,1.65436122510605498e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,BLOW,KPU,D2,.1000000000000000E-01,-1,BRANCH_4,BRANCH_4,.000000000000000,.4454503923864526E-23,.4454503923864526E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,1,1,1,1,0,,1.00000000000000000e+00,0.00000000000000000e+00,4.45450392386452594e-24,4.45450392386452594e-24,3.30872245021211070e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,BLOW,KPU,D2,.3000000000000000E-02,-1,BRANCH_4,BRANCH_4,.000000000000000,.4454503923864526E-23,.4454503923864526E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,4.45450392386452594e-24,4.45450392386452594e-24,3.30872245021211070e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,BLOW,KPU,D2,.1000000000000000E-02,-1,BRANCH_4,BRANCH_4,.000000000000000,.4454503923864526E-23,.4454503923864526E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,4.45450392386452594e-24,4.45450392386452594e-24,3.30872245021211070e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,BLOW,KPU,D2,.3000000000000000E-03,-1,BRANCH_4,BRANCH_4,.000000000000000,.4454503923864526E-23,.4454503923864526E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,4.45450392386452594e-24,4.45450392386452594e-24,3.30872245021211070e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,BLOW,KPU,D2,.1000000000000000E-03,-1,BRANCH_4,BRANCH_4,.000000000000000,.4454503923864526E-23,.4454503923864526E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,4.45450392386452594e-24,4.45450392386452594e-24,3.30872245021211070e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,BLOW,KPU,D2,.3000000000000000E-04,-1,BRANCH_4,BRANCH_4,.000000000000000,.4454503923864526E-23,.4454503923864526E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,4.45450392386452594e-24,4.45450392386452594e-24,3.30872245021211070e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,BLOW,KPU,D2,.1000000000000000E-04,-1,BRANCH_4,BRANCH_4,.000000000000000,.4454503923864526E-23,.4454503923864526E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,4.45450392386452594e-24,4.45450392386452594e-24,3.30872245021211070e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,BLOW,KPU,D2,.3000000000000000E-05,-1,BRANCH_4,BRANCH_4,.000000000000000,.4454503923864526E-23,.4454503923864526E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,4.45450392386452594e-24,4.45450392386452594e-24,3.30872245021211070e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,BLOW,KPU,D2,.1000000000000000E-05,-1,BRANCH_4,BRANCH_4,.000000000000000,.4454503923864526E-23,.4454503923864526E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,4.45450392386452594e-24,4.45450392386452594e-24,3.30872245021211070e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,BLOW,KPU,D2,.3000000000000000E-06,-1,BRANCH_4,BRANCH_4,.000000000000000,.4454503923864526E-23,.4454503923864526E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,4.45450392386452594e-24,4.45450392386452594e-24,3.30872245021211070e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,BLOW,KPU,D2,.1000000000000000E-06,-1,BRANCH_4,BRANCH_4,.000000000000000,.4454503923864526E-23,.4454503923864526E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,4.45450392386452594e-24,4.45450392386452594e-24,3.30872245021211070e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,BLOW,KPU,D3,.1000000000000000E-01,-1,BRANCH_4,BRANCH_4,.5988071690217206E-07,.5988071690736757E-07,.9352205543149719E-17,.1561805874438194E-09,.8755911924665711E-17,.2195345760242142E-09,.9999999999999998,1,1,1,1,0,,1.00000000000000000e+00,5.98807169021720599e-08,5.98807169073675747e-08,9.35220554314971913e-18,8.75591192466571109e-18,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,BLOW,KPU,D3,.3000000000000000E-02,-1,BRANCH_4,BRANCH_4,.5988071692033217E-07,.5988071690736757E-07,.4512075700191928E-16,.7535106345161137E-09,.4184019166380613E-16,.1049047639665040E-08,1.000000000000000,1,1,1,1,0,-1.30711439367056492e+00,1.00000000000000000e+00,5.98807169203321684e-08,5.98807169073675747e-08,4.51207570019192821e-17,4.18401916638061293e-17,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,BLOW,KPU,D3,.1000000000000000E-02,-1,BRANCH_4,BRANCH_4,.5988071704053516E-07,.5988071690736757E-07,.1560646767987486E-15,.2606259318723647E-08,.1279703266237758E-15,.3208564858875313E-08,.9999999999999998,1,1,1,1,0,-1.12954146282412604e+00,1.00000000000000000e+00,5.98807170405351565e-08,5.98807169073675747e-08,1.56064676798748593e-16,1.27970326623775808e-16,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,BLOW,KPU,D3,.3000000000000000E-03,-1,BRANCH_4,BRANCH_4,.5988071706640246E-07,.5988071690736757E-07,.1966667382309736E-15,.3284308336068980E-08,.1502604089123566E-15,.3767437974669605E-08,1.000000000000000,1,1,1,1,0,-1.92064218638852258e-01,1.00000000000000000e+00,5.98807170664024575e-08,5.98807169073675747e-08,1.96666738230973596e-16,1.50260408912356597e-16,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,BLOW,KPU,D3,.1000000000000000E-03,-1,BRANCH_4,BRANCH_4,.5988071736823485E-07,.5988071690736757E-07,.1767884336659624E-14,.2952343282375972E-07,.1595863303353881E-14,.4001264251042270E-07,.9999999999999996,1,1,1,1,0,-1.99891101815420602e+00,1.00000000000000000e+00,5.98807173682348529e-08,5.98807169073675747e-08,1.76788433665962397e-15,1.59586330335388105e-15,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,BLOW,KPU,D3,.3000000000000000E-04,-1,BRANCH_4,BRANCH_4,.5988071390464160E-07,.5988071690736757E-07,.4128684174263508E-14,.6894847602860820E-07,.3102346108544157E-14,.7778427232702147E-07,.9999999999999989,1,1,1,1,0,-7.04480375016570237e-01,1.00000000000000000e+00,5.98807139046416000e-08,5.98807169073675747e-08,4.12868417426350832e-15,3.10234610854415712e-15,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,BLOW,KPU,D3,.1000000000000000E-04,-1,BRANCH_4,BRANCH_4,.5988072356348858E-07,.5988071690736757E-07,.9899146297533658E-14,.1653144068481083E-06,.8441575188834280E-14,.2116532719186537E-06,.9999999999999926,1,1,1,1,0,-7.95994888765337860e-01,1.00000000000000000e+00,5.98807235634885818e-08,5.98807169073675747e-08,9.89914629753365775e-15,8.44157518883428000e-15,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,BLOW,KPU,D3,.3000000000000000E-05,-1,BRANCH_4,BRANCH_4,.5988072636057464E-07,.5988071690736757E-07,.3291576766929565E-13,.5496888509850698E-06,.2647408311802153E-13,.6637769777829609E-06,.9999999999998614,1,1,1,1,0,-9.97948855871674367e-01,1.00000000000000000e+00,5.98807263605746372e-08,5.98807169073675747e-08,3.29157676692956482e-14,2.64740831180215304e-14,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,BLOW,KPU,D3,.1000000000000000E-05,-1,BRANCH_4,BRANCH_4,.5988068314891668E-07,.5988071690736757E-07,.7791945227870269E-13,.1301244479073958E-05,.5369844749340685E-13,.1346365539078747E-05,.9999999999993123,1,1,1,1,0,-7.84374829494418058e-01,1.00000000000000000e+00,5.98806831489166840e-08,5.98807169073675747e-08,7.79194522787026851e-14,5.36984474934068516e-14,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,BLOW,KPU,D3,.3000000000000000E-06,-1,BRANCH_4,BRANCH_4,.5988106733317392E-07,.5988071690736757E-07,.5066653382614118E-12,.8461194177491236E-05,.4522625663353677E-12,.1133939626944674E-04,.9999999999813270,1,1,1,1,0,-1.55499780938351195e+00,1.00000000000000000e+00,5.98810673331739216e-08,5.98807169073675747e-08,5.06665338261411813e-13,4.52262566335367706e-13,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
